row;transactionID;customerKey;ProductKey;dateKey;PromotionKey;salesPersonKey;manfKey;Quantity;Price;Margin;Cost;OverHead;returns;Sales;Expenses;net profit;net margin
D7BE6D04-E700-4D40-855D-036D1F7A751E;D31E077B-48EC-47B0-85FA-071FFF23E151;231761;466;02.03.2008;3;292;102;1;51;0,53;23,97;2,703;NULL;51;23,97;24,327;47,7%
A87EE830-AB79-4C97-B604-036D222A86DE;1A100137-D615-4EC3-8B0D-99EB8AE05607;220410;472;02.12.2008;12;284;110;1;32;0,28;23,04;0,896;NULL;32;23,04;8,064;25,2%
20576365-F961-40CF-9C23-036D229732B1;37CF646C-611E-4140-8D91-157E6B2CCBCB;111059;115;11.30.2009;2;292;103;2;46;1;18,4;4,416;0;92;36,8;50,784;55,2%
AE1F159F-470D-48F0-97E0-036D5BF1BB74;66370035-A349-4AE1-A6CA-F4F184B19181;203771;459;01.30.2008;3;292;110;1;65;0,62;24,7;8,06;NULL;65;24,7;32,24;49,6%
8806D4F5-C22E-49AF-80B8-036D77BB1436;D8B662A2-BD14-4204-A32B-D61AFFD69315;180749;328;04.21.2008;5;294;104;1;1797;0,18;1473,54;32,346;NULL;1797;1473,54;291,114;16,2%
C5702882-563B-4338-9464-036DA0163294;6715C762-C2D9-409C-9B97-228AC2AF48F9;209922;250;07.01.2010;5;288;106;1;136,8432;0,4;82,10592;10,947456;NULL;136,8432;82,10592;43,789824;32,0%
609A9F93-A515-48D0-B25F-036DDD2E8B0C;3041BFA7-AD37-479E-9BC3-3938B43A7912;184229;409;11.27.2009;12;281;109;1;228,66;0,27;166,9218;6,17382;NULL;228,66;166,9218;55,56438;24,3%
CE82AA1D-C9C9-4322-8C78-036DE4ACAF49;507B4AA6-42A4-490F-AF63-E6D58787ED2A;327963;359;05.19.2010;14;286;106;1;1575,6;0,23;1213,212;108,7164;NULL;1575,6;1213,212;253,6716;16,1%
D649D4FE-79D6-4C67-8AF7-036E0711A98F;4EDA9391-A999-4DD0-AB22-2EC8B180D8C4;226260;369;11.10.2008;13;293;101;1;1672;0,21;1320,88;35,112;NULL;1672;1320,88;316,008;18,9%
FEEAB50A-4D4E-44EA-97C4-036E85E8458D;94F9F46E-CD08-4B6A-AF76-BA58F0FC5CC7;267259;434;07.05.2009;4;285;104;1;72,72;0,2;58,176;1,4544;NULL;72,72;58,176;13,0896;18,0%
B94F72C7-2F49-4897-A17C-036E9B0CD9F0;A3B2BBCC-782B-48B2-963E-BC089DEEEEEC;146661;224;03.31.2008;3;287;103;1;81;0,27;59,13;4,374;NULL;81;59,13;17,496;21,6%
17276AF5-D6B6-4EF5-9665-036EDC063FDD;8966D2CA-624C-481F-925E-7FC2BE2F0E78;94054;225;04.11.2008;3;284;107;1;101;0,56;44,44;16,968;NULL;101;44,44;39,592;39,2%
F6D9AACA-F36E-41DB-BE65-036F077774CB;3EFC999B-E7AD-4A98-B526-C0D5B7684245;241347;218;10.11.2008;11;296;109;1;83;0,52;39,84;12,948;NULL;83;39,84;30,212;36,4%
D6E4D512-E2C3-484B-AD79-036F54EDA303;396B5E3E-7FB6-4CDA-95F9-A26D62F1D316;292116;491;04.25.2008;7;296;103;1;29;0,15;24,65;1,305;NULL;29;24,65;3,045;10,5%
C037BA47-54D8-47A8-8D49-036F5C86EDC4;3FF3AC8A-E245-4B18-9757-C7601F411A8B;284772;569;01.24.2010;3;292;104;2;2478,337101;1;1898,106007;127,1322655;0;4956,674201;3796,212014;1033,329922;20,8%
387EAC54-8B9A-4118-BBE6-036F5ED0691F;3485932A-0F3B-4DA6-B4FE-2DF9628263AB;16713;606;03.25.2010;12;292;101;1;1575,6;0,15;1339,26;70,902;NULL;1575,6;1339,26;165,438;10,5%
8C042F2E-913F-4371-95F7-036F85CA9F08;B3C0FAFE-D0FB-44B0-9933-776CBDAE1649;281870;572;07.13.2008;12;294;109;6;1894;0,22;1477,32;41,668;NULL;11364;8863,92;2458,412;21,6%
31100DF2-A0F2-48D8-9F14-036FCC9F4A2C;76999974-FF8D-4F39-A469-04B7E7891BB9;142556;603;07.11.2010;1;284;109;1;64,5048;0,5;32,2524;9,67572;NULL;64,5048;32,2524;22,57668;35,0%
F8FC309E-78DB-43AC-8EAA-036FD7235E2B;81A3839D-AC6B-40C5-8F03-AB6A12EB1377;334536;474;01.19.2009;6;284;108;1;42,23;0,49;21,5373;6,20781;NULL;42,23;21,5373;14,48489;34,3%
081CC3C7-3592-496D-AB6C-036FDC24C20F;895A4F60-E54B-46A2-B749-C8A6D374A6D6;213661;458;11.30.2009;13;282;109;1;69,68;0,37;43,8984;2,57816;NULL;69,68;43,8984;23,20344;33,3%
CF9ED314-A6E0-4668-BD9A-037007370F72;757A7121-64F1-4147-B997-5488D1841D9D;111172;47;09.10.2010;7;286;109;1;46;1;27,6;4,37;0;46;27,6;14,03;30,5%
79C752AC-101D-4496-A314-03705DA416EC;210C3717-5E5D-49AA-8DCF-9B6E901FA685;106297;344;11.28.2008;3;291;104;2;2028,122911;1;1579,268356;102,6820377;0;4056,245822;3158,536712;795,0270728;19,6%
9AA93D56-C3B1-49B5-9C49-03708B13ABDA;BD18CD0E-D30B-4D4D-BDE7-C262B81210CB;78274;590;07.22.2009;6;290;101;1;1616;0,33;1082,72;53,328;NULL;1616;1082,72;479,952;29,7%
42157DC1-3188-4CE3-9C97-03708BD873E9;D0A26B3D-2325-4925-A7EC-B46987ADD046;330429;516;06.24.2010;8;293;100;1;185,3176;0,17;153,813608;24,4511976;1;185,3176;153,813608;7,0527944;3,8%
B73FCD61-B1B7-44C9-9D71-0370BFAF2E91;EE135D9E-7495-4FCD-80A2-0AFA606E3980;164069;514;08.04.2009;4;285;103;1;121,68;0,22;94,9104;5,35392;NULL;121,68;94,9104;21,41568;17,6%
FCDB6231-F4DB-4DE2-BE40-0370D59491FA;A23CE4A1-678A-412B-9860-D2035212F667;59242;471;09.13.2010;1;293;109;1;77,4457;0,508;38,1032844;3,93424156;NULL;77,4457;38,1032844;35,40817404;45,7%
32392C46-E666-405D-A0AB-0370F0AB8802;03ACDE82-2567-494A-9088-7ED01AB6E896;2590;479;06.20.2008;9;293;106;1;29;0,37;18,27;3,219;NULL;29;18,27;7,511;25,9%
024DBFF4-61EE-4329-8AA6-0370F8FD7A0F;66D30EE9-6E64-4CEF-8213-56D5EBD8DFE8;278890;458;12.11.2009;13;284;105;1;69,68;0,37;43,8984;5,15632;NULL;69,68;43,8984;20,62528;29,6%
4E8C1D3F-D797-4D20-8107-0371063FEDE0;D875C356-454F-43C2-94D0-D1B9523E9C0B;6001;600;07.17.2008;2;285;103;1;1800;0,17;1494;61,2;NULL;1800;1494;244,8;13,6%
FC5668EA-7524-47E9-BCA0-0371120BCCE4;327301AC-8085-4078-99C4-404E1E35404A;102022;396;10.02.2009;15;282;107;1;320,4163528;1;206,6686845;26,07398468;0;320,4163528;206,6686845;87,67368367;27,4%
7FF90075-61F2-4D99-B9C1-037127423A2C;5AFB7BDA-E1D4-445C-B072-B7B4BA0FC2DE;80264;596;02.02.2008;13;293;106;1;1800;0,26;1332;93,6;NULL;1800;1332;374,4;20,8%
9CCAC532-E122-4275-A222-03712B8D4668;2F9344C5-E0BE-4A9F-B601-0D5A776B8A54;74829;352;12.16.2009;1;292;108;1;1632;0,32;1109,76;52,224;NULL;1632;1109,76;470,016;28,8%
B320734F-19EC-4423-A89C-0371543B211E;BCFFAAFA-F6EC-4AD3-9FAC-B657E5046328;154343;524;07.15.2009;16;287;103;1;176,8;0,44;99,008;15,5584;NULL;176,8;99,008;62,2336;35,2%
6D267C6F-FB52-4089-AB03-03715995E4B4;B6B0820C-F518-4ABF-B652-A017FC8110BC;246568;457;09.21.2008;1;291;103;1;107;0,32;72,76;6,848;NULL;107;72,76;27,392;25,6%
0F747862-70BC-43E9-B26E-0371638818D4;23297B1C-CE9D-426F-8D20-B7594A68A30C;287185;586;09.01.2008;12;290;104;1;2221;0,3;1554,7;199,89;NULL;2221;1554,7;466,41;21,0%
7EB489D4-5D8C-48FF-93C4-0371A7549AC8;8CDBF076-3FB2-4F39-A83D-0F99386A05BC;188051;228;04.15.2008;16;295;104;1;29;0,58;12,18;1,682;NULL;29;12,18;15,138;52,2%
CD0C69DA-8E67-49D9-AAC9-0371B3E3BA82;F72A6453-BBF7-410A-8D8D-E2E600FCFB90;172094;321;01.23.2008;1;293;103;1;1375;0,35;893,75;96,25;NULL;1375;893,75;385;28,0%
0B9DB7E2-43EE-45B8-8626-0371B8EEA786;83CAB01F-56CF-4821-A73F-8FA95A9C0A11;40085;316;10.07.2008;7;286;107;1;1402;0,15;1191,7;63,09;NULL;1402;1191,7;147,21;10,5%
AE46C058-551D-4532-A7BF-0371D913C55E;95F1ABB0-F9C4-4ACF-8BCE-727D65A08C58;66664;470;06.14.2008;6;281;101;1;112;0,43;63,84;9,632;NULL;112;63,84;38,528;34,4%
2511253E-B6EE-4ABA-84DC-0371E193085F;99006FC7-E686-4665-BE58-AB8289B69A94;270383;346;11.26.2008;6;289;107;1;1700;0,35;1105;59,5;NULL;1700;1105;535,5;31,5%
6B0F5E26-24B0-4981-902C-0371E5220C5D;7FE799EB-EEBD-4C30-ABC8-C3AD18ACED94;51058;570;10.26.2008;10;281;105;3;2278;0,22;1776,84;50,116;NULL;6834;5330,52;1453,364;21,3%
6CF05500-4CDB-4873-913F-0371E5AC9A97;DFF9E138-B86F-46C5-B056-9C2D2CBDCE38;21898;559;08.12.2010;4;285;109;1;100,9091;0,29;71,645461;5,8527278;NULL;100,9091;71,645461;23,4109112;23,2%
9A545758-592B-4073-9FEB-0372059652A6;7D0FCB24-4500-4186-B1AF-DAF370A99BC8;89951;472;07.01.2008;16;282;108;1;32;0,28;23,04;0,896;NULL;32;23,04;8,064;25,2%
88E9C702-6A89-4E7D-A4E6-037228656556;C354EF8A-2BE9-4C82-8656-256871DD5238;344386;483;04.16.2008;11;290;106;1;10;0,45;5,5;0,9;NULL;10;5,5;3,6;36,0%
017DDBE2-A534-4739-92E4-037232BC364D;BA23B961-C767-4A1C-AA24-19D4C7C4EB7D;279520;222;12.10.2010;16;286;109;1;29,9936;0,29;21,295456;0,8698144;NULL;29,9936;21,295456;7,8283296;26,1%
ADF0E0DB-8682-4F59-87F1-03723CF237D0;2C04D135-F4B2-47FC-86E2-20158F00267E;161740;390;03.21.2010;12;294;101;1;1297,244;0,23;998,87788;29,836612;NULL;1297,244;998,87788;268,529508;20,7%
359CB6BB-71A6-4ED8-9C27-037260ECE87C;1EFB2850-9A94-4B52-93DF-3532E4F989E9;230682;576;04.26.2010;9;296;105;5;4097,7417;0,25;3073,306275;204,887085;NULL;20488,7085;15366,53138;4917,29004;24,0%
1CAAC42E-D87B-4741-9E3D-03726F4A3431;8BB794A6-5A35-4B4E-9649-5832D57304AB;36786;482;08.31.2009;5;294;103;1;76,76;0,23;59,1052;5,29644;NULL;76,76;59,1052;12,35836;16,1%
AC08F325-5F06-4EAF-B44C-037277C0BB56;0545EECC-0B3A-454F-9ED8-3C8B0D2A87ED;323581;231;04.27.2009;2;281;105;1;88,74;0,2;70,992;5,3244;NULL;88,74;70,992;12,4236;14,0%
D20F5799-3ECA-42B7-A6B0-03728B08BC99;B208D35B-B3C3-48F5-899E-E66417B98FD4;253409;581;04.05.2008;6;292;101;1;1369;0,25;1026,75;102,675;NULL;1369;1026,75;239,575;17,5%
B3FD697E-12D7-4D11-A03A-03729C7D3CEF;4F4FB950-8F78-486C-BC65-820194918EF2;345702;295;01.08.2010;1;296;110;1;280,5102;0,49;143,060202;41,2349994;NULL;280,5102;143,060202;96,2149986;34,3%
EBAC7573-E64A-4E9D-8DE1-0372CEA56CB7;EC018767-A7B1-4BC7-A163-CA05300B9721;297303;576;03.17.2008;6;284;108;8;3939;0,35;2560,35;137,865;NULL;31512;20482,8;10891,335;34,6%
55DB826F-F152-45E5-866C-03732716BDE9;2FCE0123-7007-47C3-9FE6-C3D4AB222EA0;3441;429;05.18.2010;5;295;104;1;270,3265;0,15;229,777525;4,0548975;NULL;270,3265;229,777525;36,4940775;13,5%
94D8D533-7BD5-4AA6-B258-03736DC31FCC;3850CC1A-C920-43F5-AF9C-1BF3FB21744C;26480;570;08.28.2008;3;287;103;8;2278;0,22;1776,84;50,116;NULL;18224;14214,72;3959,164;21,7%
DBC4E314-D3EA-48A3-AB85-03739FA8B044;96BA2F14-142E-4EB6-8D4B-7C7D3BC7E3C0;59811;552;01.02.2010;12;286;105;1;201,9192;0,16;169,612128;6,4614144;NULL;201,9192;169,612128;25,8456576;12,8%
1292879B-4FD3-4AC3-8E42-0373C0D10E45;5CC35997-12CE-40CC-A31F-07C266D6C52F;2744;270;10.14.2009;7;291;107;1;212,1;0,27;154,833;5,7267;NULL;212,1;154,833;51,5403;24,3%
959B52A1-9A28-48BB-AD7B-03743DDBF00A;63FC753C-28FA-4096-ABD1-4EC5215E8F2C;151309;430;02.12.2009;14;295;100;1;236,9;0,44;132,664;31,2708;NULL;236,9;132,664;72,9652;30,8%
5E204533-BB1C-4FEB-AFFE-0374420B123B;7E3FDAFC-FE57-45F5-984F-99129B83F11F;245323;224;02.17.2009;8;290;107;1;84,24;0,29;59,8104;7,32888;NULL;84,24;59,8104;17,10072;20,3%
1095625C-0639-4B79-85BB-037463838226;04A870BF-2BA5-40D0-9768-45D5737DFCFA;139854;481;07.26.2009;13;283;108;1;100,94;0,49;51,4794;14,83818;NULL;100,94;51,4794;34,62242;34,3%
B8135C48-0B7A-4C21-BFBD-03748CEB200F;45A8AEA2-BB96-4A5B-AE68-BBC99293F73B;198577;561;06.18.2008;9;288;110;1;3920;0,21;3096,8;82,32;NULL;3920;3096,8;740,88;18,9%
4E82C81A-4EA0-4A91-A700-03748D1713B9;BB30630D-E591-4832-A382-33E54FFEDF4C;128354;81;02.18.2008;5;281;106;1;6;1;3,6;0,504;0;6;3,6;1,896;31,6%
ABB85482-0FD4-4B6F-970B-037504265403;A336E05F-40C5-4205-9EF4-E3002A150418;107619;421;10.25.2009;11;282;103;1;115,26;0,16;96,8184;5,53248;NULL;115,26;96,8184;12,90912;11,2%
183B3D2B-CB26-4FB4-9C7B-037524D2829C;9BE598DE-9BD7-49E2-8841-41DA68E631EB;197611;421;02.27.2010;4;285;107;1;118,7178;0,16;99,722952;3,7989696;NULL;118,7178;99,722952;15,1958784;12,8%
E3F9CD08-0A8B-40E7-9368-0375C25BAB5B;DBBE38E2-E842-44EA-8C9A-2AFC57A4EC66;115825;427;02.10.2009;9;290;104;1;341,96;0,34;225,6936;11,62664;NULL;341,96;225,6936;104,63976;30,6%
DA588F28-AD51-4EB1-8964-0375F4793141;5820DE26-E77E-4AA9-9CCB-FD9E70AA2705;328115;353;12.09.2009;10;285;106;1;1648;0,27;1203,04;44,496;NULL;1648;1203,04;400,464;24,3%
5E9B4D53-FDD3-485E-A596-037640A6ECB9;C7702FC0-5564-4615-8604-95989B3E83A6;400760;453;03.04.2009;6;294;106;1;35,7;0,58;14,994;4,1412;NULL;35,7;14,994;16,5648;46,4%
8ED66512-F437-4A7C-A887-03764586AF45;97431D86-795A-4A30-8B59-537BA72D6856;216249;218;08.03.2010;9;296;108;1;86,3532;-0,008;87,0440256;-0,06908256;NULL;86,3532;87,0440256;-0,62174304;-0,7%
E72D0D72-6ECD-450A-BCCD-03769084A4BB;98B8D96F-0AE4-456F-9CE5-D6C0C231FB6D;274276;566;10.08.2008;11;293;100;1;1927;0,25;1445,25;48,175;NULL;1927;1445,25;433,575;22,5%
092BD402-0398-4650-B87A-0376FF49261D;B76EA0CF-ABE5-423A-8D73-F474F0464A89;288080;363;09.20.2008;6;284;107;3;2033,150276;1;1545,823019;111,0552371;0;6099,450829;4637,469056;1350,926535;22,1%
BACBD4E5-D445-43A1-A569-03770C68CB57;90626793-D9E7-429C-8B59-B00936596056;93050;512;03.28.2009;2;293;100;1;93,73;0,42;54,3634;11,80998;NULL;93,73;54,3634;27,55662;29,4%
7C2F1998-C471-4978-BE98-037751B52FC0;F4075D95-4992-4B1E-8DF5-1E7835A309F8;178568;238;12.08.2010;7;284;108;1;184,2464;0,18;151,082048;9,9493056;NULL;184,2464;151,082048;23,2150464;12,6%
53BA4134-3A5F-4FEF-A636-03775DCD17B6;49B45D25-FB85-46CB-9BA7-2A540B9521DD;38702;448;07.11.2010;8;296;107;1;85,696;0,45;47,1328;11,56896;NULL;85,696;47,1328;26,99424;31,5%
82A2B54A-1CCC-4C9A-847F-037793E259B3;A4911692-9E71-4893-8647-AD8D9AC31763;176751;477;04.26.2008;14;282;105;1;75;0,26;55,5;5,85;NULL;75;55,5;13,65;18,2%
2A8F3B61-5DD6-42AF-8093-0377AFFA433A;61D8B80A-662F-4CF9-BE01-B42842C9AC0B;78395;362;04.23.2008;4;282;100;1;1800;0,27;1314;97,2;NULL;1800;1314;388,8;21,6%
078B8FBD-B022-49F9-B886-03788FF7AA0D;3B4DB9C1-6A58-4C71-B6DE-A083F7A39AF1;184716;507;09.30.2009;4;285;106;1;80,34;0,21;63,4686;1,68714;NULL;80,34;63,4686;15,18426;18,9%
E6025897-5F80-4DE1-A7F3-0378D1EDF430;161E4174-86F6-4F21-B784-FB78731F0C56;347076;263;03.01.2009;6;291;101;1;65,92;0,17;54,7136;2,24128;NULL;65,92;54,7136;8,96512;13,6%
D533B92B-5624-44D7-9117-0378F7F31140;B3C33664-5A36-4D06-97D0-7390E477836A;224850;364;08.18.2008;6;281;103;1;1700;0,33;1139;56,1;NULL;1700;1139;504,9;29,7%
C5CDAA60-CDEE-4679-90AB-03794B066BED;934CDF64-6BB7-4B69-BAC6-49D0EEBFB898;291759;507;11.24.2009;10;293;110;1;80,34;0,21;63,4686;5,06142;NULL;80,34;63,4686;11,80998;14,7%
67A778DA-607A-4498-9099-0379533BA7B7;314C998D-9BB2-4929-B3DC-EC0FF0612694;273948;387;09.07.2010;16;281;102;1;1425,211;0,21;1125,91669;104,929431;1;1425,211;1125,91669;194,364879;13,6%
9D6DC053-BE45-412B-94CD-037986D06A4A;8FA9AA71-D6E5-4DC6-9A87-4FA5DE240BF2;215570;529;03.28.2009;8;283;106;1;40,56;0,49;20,6856;1,98744;NULL;40,56;20,6856;17,88696;44,1%
B97361AB-3C80-44F7-9178-0379C5CB5EF4;825EF7BA-2B23-40B5-BCB6-8767040560E9;150824;466;05.22.2008;4;285;110;1;51;0,53;23,97;2,703;NULL;51;23,97;24,327;47,7%
2E09A0D0-60FA-40A5-937B-0379D5792BEC;F8EE297F-9492-41AB-A98C-FFBC700D5513;214045;347;06.23.2009;12;294;107;1;1872;0,26;1385,28;48,672;NULL;1872;1385,28;438,048;23,4%
8F77D1C4-B569-4A91-A774-0379E254C31C;17170095-4B66-4258-BFFA-998FCAE42552;169291;452;12.05.2009;2;288;109;1;78;0,42;45,24;6,552;NULL;78;45,24;26,208;33,6%
8A4B63A5-025F-4B33-A156-037A06965CB9;7E447964-064E-4926-8942-0305211DF2A7;218468;387;12.17.2010;2;286;105;1;1425,211;0,21;1125,91669;59,858862;NULL;1425,211;1125,91669;239,435448;16,8%
96EF70CC-1FFE-452B-A7CD-037A35043727;897F2377-F282-4721-8B9B-D2A2DC2E31CC;214159;446;03.22.2009;5;292;100;1;53,04;0,48;27,5808;2,54592;NULL;53,04;27,5808;22,91328;43,2%
297BCD3B-E045-422C-8EE2-037A5ED3AEB1;7EA554C6-1F0F-423F-8D81-3FE06AD66C05;197322;520;01.13.2009;5;287;102;1;85,49;0,25;64,1175;6,41175;NULL;85,49;64,1175;14,96075;17,5%
D5F28618-1EB1-4371-9778-037A6B12FE81;C823C4BC-189D-4839-9F27-728C967F9960;400264;270;10.04.2009;14;295;105;1;212,1;0,27;154,833;5,7267;NULL;212,1;154,833;51,5403;24,3%
B5E6176C-8666-4F33-AC1F-037A83A60BB8;ADE8498B-4FD9-4980-B863-84A00DCA6DFB;94969;359;08.01.2010;14;282;100;1;1575,6;0,23;1213,212;72,4776;NULL;1575,6;1213,212;289,9104;18,4%
D9F59471-256A-4E00-8502-037A874A38DB;8787BEC9-CAA3-4836-B012-A05A1D0B54C1;400659;371;05.06.2008;7;287;101;1;1315;0,3;920,5;118,35;NULL;1315;920,5;276,15;21,0%
38D92CE6-DF09-4AA3-A4EE-037ADD0663AB;433418CB-62EA-4DE7-8276-54361070EC01;400644;375;06.23.2008;16;290;100;1;1427;0,19;1155,87;54,226;NULL;1427;1155,87;216,904;15,2%
3D92F939-8CCB-4035-815E-037B1C6919A8;B8D33590-F59F-4F95-B8F7-A5E10504CDD5;34753;301;01.28.2009;5;296;103;1;301,92;0,22;235,4976;6,64224;NULL;301,92;235,4976;59,78016;19,8%
101778CF-3BCE-4DE7-9FD0-037B206CD643;B47189F8-436D-48D3-A111-1DD5576AF92C;139235;591;01.30.2010;1;296;106;1;1786,02;0,18;1464,5364;96,44508;NULL;1786,02;1464,5364;225,03852;12,6%
770F939C-B357-459D-8AD4-037B21E1CBF4;A60EB4D3-9DBC-4BF9-9BF0-81DE9A5E2F14;262482;567;01.17.2008;10;282;107;3;3943;0,16;3312,12;126,176;NULL;11829;9936,36;1766,464;14,9%
6027C106-C014-4E87-823E-037B34669475;E9853C7F-5A50-4B0C-B9F1-4C9128D9B25C;273849;242;06.28.2009;14;291;107;1;154,96;0,17;128,6168;5,26864;NULL;154,96;128,6168;21,07456;13,6%
17C44C60-945F-4B0E-BACD-037BA07B28A1;E9B40DF2-114B-4870-AB34-512B0CB52655;80160;467;03.02.2010;16;288;100;1;27,8512;0,34;18,381792;1,8938816;NULL;27,8512;18,381792;7,5755264;27,2%
5F7A2998-26CB-4603-88BB-037BBC9ED9E5;B6732899-043B-44AF-A8DC-E28D86A37243;61526;348;08.14.2008;7;290;103;1;2000;0,16;1680;96;NULL;2000;1680;224;11,2%
EFEC81BF-B517-46B9-AE0F-037BDA07450B;745611FA-17D1-45EC-8062-CB1CA6CFEA1E;13317;331;03.02.2010;16;285;100;1;1460,0456;0,24;1109,634656;255,1232832;2;1460,0456;1109,634656;95,2876608;6,5%
6FA62B4F-F48C-4AAF-A5E4-037C25DBBC01;B669109F-58D6-4D2C-9902-2ABEA3B87804;263098;364;12.30.2009;7;294;107;1;1768;0,28;1272,96;148,512;NULL;1768;1272,96;346,528;19,6%
E26D07F2-EDAE-4E4D-BAF0-037C3B85060D;D75BC776-3828-45C7-91F8-719431917CB1;171614;528;03.30.2010;14;292;106;1;66,5856;0,47;35,290368;9,3885696;NULL;66,5856;35,290368;21,9066624;32,9%
541B4FEF-747F-4000-B0E2-037C4DD023D6;C7C36A03-1EEC-41D7-85C5-E70338F93520;108159;372;12.23.2008;14;285;104;1;1552,637726;1;1231,334207;75,72520399;0;1552,637726;1231,334207;245,5783152;15,8%
5E4DE2CA-CAE0-4A2F-8605-037C6623D63F;09150EB6-3BD1-4C1E-BC44-1193BD1B4AE3;12860;144;01.29.2009;12;295;100;3;19;1;13,3;1,577;0;57;39,9;15,523;27,2%
E2159421-7053-4ED3-9AD6-037CF0AF3C77;00DBCFFB-9787-4A8F-B625-92985E0FB0E9;12052;598;03.28.2010;5;285;110;1;1545,3;0,31;1066,257;95,8086;NULL;1545,3;1066,257;383,2344;24,8%
7115C624-3A2A-431D-BB97-037D1DE9E241;CF9E54D9-5B13-493C-9C38-2426C772596B;400649;540;03.22.2009;13;281;102;1;76,22;0,3;53,354;4,5732;NULL;76,22;53,354;18,2928;24,0%
E52956C7-07BD-4F76-9917-037D4A17B0E9;C6F5D2D7-64D5-4F0D-B67F-A4A2C76DEF59;307709;406;02.05.2009;11;296;101;1;171,36;0,45;94,248;23,1336;NULL;171,36;94,248;53,9784;31,5%
0CC30576-BD2C-4D8A-B937-037DC5E25A2A;94679925-B9CE-4E9A-84AA-9766E66CA953;172953;467;07.06.2008;5;289;103;1;26;0,62;9,88;1,612;NULL;26;9,88;14,508;55,8%
5312F1E1-A3A4-40E8-9319-037E14510A0E;68730EDF-75F1-4521-BA01-4C241522249E;250197;425;11.11.2010;6;296;103;1;223,8499;0,292;158,4857292;6,53641708;NULL;223,8499;158,4857292;58,82775372;26,3%
B1EE4923-3D02-4747-9953-037E385AD9B9;CA5274BE-1229-4E0C-9AFD-0480CC47378B;287695;238;01.10.2010;3;290;104;3;181,4938667;1;139,7471943;11,17704276;0;544,4816;419,2415829;114,0629743;20,9%
F40EDDB9-D3AD-4E5B-B63A-037E3A723953;B1705A1A-0A18-4013-969D-8115B2BA192C;32124;380;01.23.2008;5;290;104;1;1765;0,18;1447,3;63,54;NULL;1765;1447,3;254,16;14,4%
32E87983-EC3E-4AE0-B0AA-037E3D721BCE;F5B4E88A-B8E4-4911-8FE2-6A92AC06F481;312751;579;10.16.2010;10;289;100;1;2048,3507;0,29;1454,328997;253,2065109;1;2048,3507;1454,328997;340,8151921;16,6%
A1F0EB8B-7B08-486E-B29B-037E4653A99A;85EC82D2-840E-459E-A807-BA1EFE0F2E15;400976;495;08.28.2009;11;284;103;1;52;0,43;29,64;6,708;NULL;52;29,64;15,652;30,1%
90ED09F0-3E84-4AEE-8041-037E53DF58F2;770074E4-AAE6-46FA-B769-010FDC4D5C6F;400055;417;04.22.2009;10;285;106;1;304,98;0,5;152,49;15,249;NULL;304,98;152,49;137,241;45,0%
EC6B4D35-8C80-430E-91F4-037F2690448E;01D870DF-5D31-4B4B-804D-E449F6A343E4;282688;364;02.07.2009;8;281;100;1;1768;0,28;1272,96;148,512;NULL;1768;1272,96;346,528;19,6%
CF4A2BF3-2FCD-4DEB-812F-037F7BD2D5A0;A0E5076A-314B-4311-9A22-9A9995733F64;18579;361;06.01.2008;5;284;104;1;1500;0,15;1275;22,5;NULL;1500;1275;202,5;13,5%
20BF6C6E-1843-4C1A-8B00-037F87905FE2;27C866BF-5EF0-46CE-9807-AAF7192E08FC;241066;584;02.07.2009;6;286;101;1;1742,76;0,28;1254,7872;221,39184;1;1742,76;1254,7872;266,58096;15,3%
C2594266-2A7C-4AFF-9F63-037F8EFA76C5;40ED1B96-3043-4068-A818-E94D4DFCF351;124973;491;04.01.2008;1;292;102;1;29;0,15;24,65;0,87;NULL;29;24,65;3,48;12,0%
616AB8DC-53F0-4406-AC18-037FB0860C92;19467D8E-57C8-4EF0-8624-B4B392955401;101776;26;08.21.2008;11;289;108;1;11;1;5,5;0,935;0;11;5,5;4,565;41,5%
30730C84-3719-473D-B481-03800F0CEE40;FEB5B8E3-9E2D-454D-8E0F-D2D75B6F24E7;121089;335;12.17.2008;11;282;106;1;1401;0,21;1106,79;58,842;NULL;1401;1106,79;235,368;16,8%
1D10D5D5-09EF-4708-9571-0380378D5471;3616FC1C-EFB7-4D8D-836C-FED61D973D61;400889;324;08.10.2008;4;292;102;1;1272;0,34;839,52;86,496;NULL;1272;839,52;345,984;27,2%
37E98CF7-4D6E-4FB6-A40B-03804ECEAD09;EA6C4864-2796-46EC-B0BB-3B20CE12DFB0;400113;279;03.20.2009;14;284;110;1;216,32;0,22;168,7296;4,75904;NULL;216,32;168,7296;42,83136;19,8%
0A8AA7FB-8046-4541-BB51-0380A085D6F8;0CB5DC1B-C272-41C3-B0F9-D16A95EBC949;234056;432;01.23.2009;4;293;106;1;217,33;0,19;176,0373;4,12927;NULL;217,33;176,0373;37,16343;17,1%
CE3E2563-B35A-4998-9B2C-0380A1B50EB3;F271B718-1853-4483-A2EE-B3C16E9D1559;235104;547;04.20.2009;6;281;110;1;266,77;0,44;149,3912;23,47576;NULL;266,77;149,3912;93,90304;35,2%
FE7CAFB7-C78F-4630-BFFD-0380ED27E70F;055A36DD-9733-4944-A82A-C065FF6DBA28;290527;342;12.28.2008;10;294;102;1;1433;0,17;1189,39;24,361;NULL;1433;1189,39;219,249;15,3%
